id,Viti,Kategoria_Ekonomike,Drejtoria,Shuma,tremujori
6347,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),76067,1
6348,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,31243,2
6349,2018,11 - Paga dhe Mëditje,Kultura,27880,3
6350,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,15464,1
6351,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),53813,2
6352,2018,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,86890,3
6353,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,26280,1
6354,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,55737,1
6355,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),29048,4
6356,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,44286,1
6357,2018,30 - Shpenzimet Kapitale,Administrata e Arsimit,18270,1
6358,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,34461,1
6359,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,56069,3
6360,2018,132 - Shpenzimet Komunale,Kultura,41035,2
6361,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,4989,4
6362,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,3505,4
6363,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,60233,3
6364,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),75093,4
6365,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,56638,2
6366,2018,11 - Paga dhe Mëditje,Shërbimet Sociale,18911,2
6367,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,33917,4
6368,2018,11 - Paga dhe Mëditje,Kultura,77501,4
6369,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,80503,3
6370,2018,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),35737,1
6371,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,18884,2
6372,2018,132 - Shpenzimet Komunale,Administrata e Arsimit,42954,1
6373,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,60037,4
6374,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,77567,2
6375,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),40871,3
6376,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,26336,1
6377,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,12554,4
6378,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,65517,4
6379,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,7261,1
6380,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,59011,3
6381,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,66619,4
6382,2018,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),25500,1
6383,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,80111,1
6384,2018,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,20255,1
6385,2018,11 - Paga dhe Mëditje,Kultura,89082,2
6386,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,65110,2
6387,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,55491,1
6388,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),88446,1
6389,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,13906,2
6390,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,20113,2
6391,2018,132 - Shpenzimet Komunale,Administrata e Arsimit,64133,4
6392,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,17144,3
6393,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,49982,3
6394,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,42568,4
6395,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,79111,3
6396,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,84435,1
6397,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,8777,3
6398,2018,20 - Subvencione dhe Transfere,Kultura,54212,1
6399,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,84037,3
6400,2018,30 - Shpenzimet Kapitale,Administrata e Arsimit,35622,4
6401,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,71330,1
6402,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,35067,2
6403,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,46092,3
6404,2018,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),53240,2
6405,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,67723,3
6406,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,59100,2
6407,2018,132 - Shpenzimet Komunale,Kultura,29485,1
6408,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,36914,1
6409,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),78301,3
6410,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,76097,1
6411,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,64682,4
6412,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,4316,2
6413,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,55050,3
6414,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,65785,3
6415,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),52886,4
6416,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,9250,1
6417,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,85287,2
6418,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,63492,4
6419,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,80205,2
6420,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),74843,2
6421,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,78257,2
6422,2018,132 - Shpenzimet Komunale,Kultura,72733,3
6423,2018,11 - Paga dhe Mëditje,Shërbimet Sociale,8577,3
6424,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,86842,1
6425,2018,20 - Subvencione dhe Transfere,Kultura,86712,3
6426,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,2909,4
6427,2018,30 - Shpenzimet Kapitale,Kultura,87073,2
6428,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,59709,4
6429,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),87806,3
6430,2018,132 - Shpenzimet Komunale,Kultura,16818,3
6431,2018,11 - Paga dhe Mëditje,Kultura,67339,1
6432,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,9455,1
6433,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,36459,4
6434,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,8711,4
6435,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,8658,1
6436,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,63408,1
6437,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,1966,4
6438,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,11682,1
6439,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,47307,2
6440,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,85152,1
6441,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),18768,4
6442,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,42019,1
6443,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,84026,3
6444,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,13448,2
6445,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,89150,1
6446,2018,20 - Subvencione dhe Transfere,Kultura,32649,4
6447,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),26767,3
6448,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),77139,4
6449,2018,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,50355,3
6450,2018,20 - Subvencione dhe Transfere,Kultura,50178,3
6451,2018,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),40380,1
6452,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,71717,3
6453,2018,20 - Subvencione dhe Transfere,Shërbimet Sociale,40914,1
6454,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,21458,2
6455,2018,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,55561,2
6456,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,46935,3
6457,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,86402,2
6458,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,48909,1
6459,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,4895,3
6460,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,56120,3
6461,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,62715,2
6462,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,37126,2
6463,2018,30 - Shpenzimet Kapitale,Kultura,21668,4
6464,2018,20 - Subvencione dhe Transfere,Kultura,47170,4
6465,2018,30 - Shpenzimet Kapitale,Administrata e Arsimit,45240,2
6466,2018,11 - Paga dhe Mëditje,Kultura,75490,1
6467,2018,132 - Shpenzimet Komunale,Administrata e Arsimit,52045,3
6468,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,87330,4
6469,2018,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,51552,3
6470,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,18269,4
6471,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,44428,2
6472,2018,11 - Paga dhe Mëditje,Kultura,63411,1
6473,2018,30 - Shpenzimet Kapitale,Kultura,37809,1
6474,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,63892,3
6475,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,17117,3
6476,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,46825,3
6477,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,28743,4
6478,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,3101,2
6479,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,86557,4
6480,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),14213,2
6481,2018,11 - Paga dhe Mëditje,Kultura,8709,2
6482,2018,20 - Subvencione dhe Transfere,Administrata e Arsimit,22408,4
6483,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,75451,2
6484,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,21571,3
6485,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,86240,2
6486,2018,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,56188,2
6487,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,30238,2
6488,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,72537,3
6489,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,69542,4
6490,2018,132 - Shpenzimet Komunale,Administrata e Arsimit,13316,3
6491,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),72822,2
6492,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,24587,3
6493,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,49014,1
6494,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),58161,1
6495,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),83436,1
6496,2018,30 - Shpenzimet Kapitale,Kultura,89082,2
6497,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,66109,4
6498,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,10867,2
6499,2018,20 - Subvencione dhe Transfere,Kultura,16002,2
6500,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,20399,4
6501,2018,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),5337,4
6502,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,5813,2
6503,2018,20 - Subvencione dhe Transfere,Administrata e Arsimit,28104,3
6504,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,22129,1
6505,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,22854,3
6506,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,6212,1
6507,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,5824,4
6508,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,50086,3
6509,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,78074,3
6510,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,29502,2
6511,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,77755,1
6512,2018,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,47746,3
6513,2018,30 - Shpenzimet Kapitale,Kultura,82544,4
6514,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),73019,4
6515,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,54808,1
6516,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,43504,4
6517,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,15622,1
6518,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,84294,3
6519,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,37022,4
6520,2018,20 - Subvencione dhe Transfere,Kultura,34468,1
6521,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),27288,2
6522,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,41073,1
6523,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,88572,1
6524,2018,11 - Paga dhe Mëditje,Shërbimet Sociale,18116,2
6525,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,76087,2
6526,2018,20 - Subvencione dhe Transfere,Kultura,9194,1
6527,2018,11 - Paga dhe Mëditje,Kultura,81658,4
6528,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,55070,4
6529,2018,20 - Subvencione dhe Transfere,Administrata e Arsimit,62419,2
6530,2018,11 - Paga dhe Mëditje,Kultura,82161,1
6531,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),32769,2
6532,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),22853,4
6533,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,60453,1
6534,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,24677,1
6535,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,413,1
6536,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,5419,3
6537,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,41371,1
6538,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),32725,3
6539,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,12074,2
6540,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,83952,4
6541,2018,132 - Shpenzimet Komunale,Kultura,38212,3
6542,2018,132 - Shpenzimet Komunale,Kultura,38215,2
6543,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),987,3
6544,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,59462,3
6545,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),64415,3
6546,2018,11 - Paga dhe Mëditje,Kultura,2416,1
6547,2018,132 - Shpenzimet Komunale,Administrata e Arsimit,12959,1
6548,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,26297,3
6549,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,39078,4
6550,2018,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),34867,4
6551,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,14072,1
6552,2018,30 - Shpenzimet Kapitale,Kultura,74956,1
6553,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,71107,4
6554,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,39855,2
6555,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,51597,1
6556,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,72895,3
6557,2018,132 - Shpenzimet Komunale,Administrata e Arsimit,20440,1
6558,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,3767,3
6559,2018,11 - Paga dhe Mëditje,Shërbimet Sociale,80945,4
6560,2018,20 - Subvencione dhe Transfere,Kultura,68439,4
6561,2018,30 - Shpenzimet Kapitale,Kultura,12,1
6562,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,19695,1
6563,2018,20 - Subvencione dhe Transfere,Shërbimet Sociale,46054,1
6564,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,59261,4
6565,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),4425,1
6566,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),66174,1
6567,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),24606,1
6568,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,57342,2
6569,2018,20 - Subvencione dhe Transfere,Kultura,75043,3
6570,2018,20 - Subvencione dhe Transfere,Kultura,52315,1
6571,2018,132 - Shpenzimet Komunale,Kultura,20208,1
6572,2018,20 - Subvencione dhe Transfere,Kultura,57179,4
6573,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,74292,4
6574,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,6121,4
6575,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,2464,4
6576,2018,11 - Paga dhe Mëditje,Shërbimet Sociale,28857,1
6577,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,12569,3
6578,2018,20 - Subvencione dhe Transfere,Administrata dhe Personeli,44311,4
6579,2018,30 - Shpenzimet Kapitale,Kultura,49116,2
6580,2018,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,14675,2
6581,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,25075,3
6582,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,10991,3
6583,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,66184,3
6584,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,40976,4
6585,2018,20 - Subvencione dhe Transfere,Administrata e Arsimit,11560,4
6586,2018,20 - Subvencione dhe Transfere,Shërbimet Sociale,9263,1
6587,2018,20 - Subvencione dhe Transfere,Administrata e Arsimit,63250,1
6588,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,25536,1
6589,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,61486,1
6590,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,20244,2
6591,2018,30 - Shpenzimet Kapitale,Administrata e Arsimit,61797,3
6592,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,17947,1
6593,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,77952,1
6594,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),48567,3
6595,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,57121,1
6596,2018,11 - Paga dhe Mëditje,Kultura,22628,1
6597,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,60982,3
6598,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,52925,1
6599,2018,20 - Subvencione dhe Transfere,Kultura,53847,4
6600,2018,30 - Shpenzimet Kapitale,Kultura,87411,1
6601,2018,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,54976,3
6602,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,9922,3
6603,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,29051,2
6604,2018,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),61432,2
6605,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,41105,2
6606,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,28593,3
6607,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,59755,3
6608,2018,20 - Subvencione dhe Transfere,Shërbimet Sociale,67029,4
6609,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),57960,4
6610,2018,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,61662,4
6611,2018,11 - Paga dhe Mëditje,Administrata e Arsimit,43271,3
6612,2018,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,56780,1
6613,2018,30 - Shpenzimet Kapitale,Administrata dhe Personeli,66300,4
6614,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,53066,1
6615,2018,20 - Subvencione dhe Transfere,Shërbimet Sociale,48283,4
6616,2018,30 - Shpenzimet Kapitale,Shërbimet Sociale,11899,1
6617,2018,30 - Shpenzimet Kapitale,Kultura,88100,1
6618,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,41118,2
6619,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,86086,1
6620,2018,20 - Subvencione dhe Transfere,Administrata e Arsimit,52528,3
6621,2018,11 - Paga dhe Mëditje,Administrata dhe Personeli,73461,3
6622,2018,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,19544,2
6623,2018,11 - Paga dhe Mëditje,Infrastruktura Publike,81032,2
6624,2018,132 - Shpenzimet Komunale,Infrastruktura Publike,38011,2
6625,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,80282,4
6626,2018,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),84808,4
6627,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,84209,2
6628,2018,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,18579,3
6629,2018,132 - Shpenzimet Komunale,Administrata dhe Personeli,25214,2
6630,2018,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,22564,1
6631,2018,20 - Subvencione dhe Transfere,Infrastruktura Publike,75101,2
6632,2018,30 - Shpenzimet Kapitale,Kultura,67782,3
6633,2018,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,56564,4
6634,2018,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),88933,4
6635,2018,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,8230,4
6636,2018,132 - Shpenzimet Komunale,Shërbimet Sociale,4692,1
6637,2018,20 - Subvencione dhe Transfere,Shërbimet Sociale,33788,2
6638,2018,30 - Shpenzimet Kapitale,Infrastruktura Publike,38535,3
6639,2018,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,71136,2
6640,2018,20 - Subvencione dhe Transfere,Administrata e Arsimit,79584,1
6641,2018,20 - Subvencione dhe Transfere,Shërbimet Sociale,22181,3
